#ORDER,CNE_NAME,SYMBOL,START,STOP
3155,CRCNE00003626,I,352,359
3156,CRCNE00003626,J,375,382
3157,CRCNE00003626,G,421,426
3158,CRCNE00003627,2,124,131
3159,CRCNE00003628,0,3,10
3160,CRCNE00003628,G,42,47
3161,CRCNE00003629,0,46,53
3162,CRCNE00003629,K,127,132
3163,CRCNE00003630,B,13,18
3164,CRCNE00003630,I,71,78
3165,CRCNE00003630,4,115,122
3166,CRCNE00003631,O,106,111
3167,CRCNE00003631,S,138,144
3168,CRCNE00003631,A,148,153
3169,CRCNE00003632,2,153,160
3170,CRCNE00003632,0,203,210
3171,CRCNE00003635:CRCNE00003634:CRCNE00003633,O,253,258
3172,CRCNE00003635:CRCNE00003634:CRCNE00003633,C,386,393
3173,CRCNE00003636:CRCNE00003637,0,53,60
3174,CRCNE00003638:CRCNE00003639,H,15,24
3175,CRCNE00003638:CRCNE00003639,C,22,29
3176,CRCNE00003638:CRCNE00003639,O,117,122
3177,CRCNE00003638:CRCNE00003639,O,155,160
3178,CRCNE00003638:CRCNE00003639,B,168,173
3179,CRCNE00003640,H,142,151
3180,CRCNE00003640,0,145,152
3181,CRCNE00003640,B,149,154
3182,CRCNE00003641:CRCNE00003642,A,9,14
3183,CRCNE00003641:CRCNE00003642,0,162,169
3184,CRCNE00003641:CRCNE00003642,A,206,211
3185,CRCNE00003641:CRCNE00003642,0,330,337
3186,CRCNE00003641:CRCNE00003642,G,541,546
3187,CRCNE00003641:CRCNE00003642,G,584,589
3188,CRCNE00003641:CRCNE00003642,A,631,636
3189,CRCNE00003643,O,41,46
3190,CRCNE00003645,G,273,278
3191,CRCNE00003646,B,30,35
3192,CRCNE00003646,B,62,67
3193,CRCNE00003647,0,5,12
3194,CRCNE00003647,B,9,14
3195,CRCNE00003647,0,48,55
3196,CRCNE00003648,5,105,111
3197,CRCNE00003648,B,194,199
3198,CRCNE00003648,0,321,328
3199,CRCNE00003649,G,1,6
3200,CRCNE00003649,7,3,10
3201,CRCNE00003649,P,92,99
3202,CRCNE00003649,0,126,133
3203,CRCNE00003649,G,143,148
3204,CRCNE00003649,K,170,175
3205,CRCNE00003650,B,23,28
3206,CRCNE00003650,G,135,140
3207,CRCNE00003654,4,98,105
3208,CRCNE00003654,2,108,115
3209,CRCNE00003654,0,158,165
3210,CRCNE00003655:CRCNE00003656,G,53,58
3211,CRCNE00003655:CRCNE00003656,B,125,130
3212,CRCNE00003655:CRCNE00003656,B,220,225
3213,CRCNE00003657,O,72,77
3214,CRCNE00003657,O,94,99
3215,CRCNE00003660,0,64,71
3216,CRCNE00003660,O,79,84
3217,CRCNE00003719,G,29,34
3218,CRCNE00003727:CRCNE00003863,B,14,19
3219,CRCNE00003727:CRCNE00003863,0,80,87
3220,CRCNE00003727:CRCNE00003863,P,139,146
3221,CRCNE00003733,I,42,49
3222,CRCNE00003734,I,219,226
3223,CRCNE00003734,A,233,238
3224,CRCNE00003735,S,58,64
3225,CRCNE00003736,B,102,107
3226,CRCNE00003738,R,35,41
3227,CRCNE00003738,B,41,46
3228,CRCNE00003740:CRCNE00003739,3,103,109
3229,CRCNE00003740:CRCNE00003739,M,193,199
3230,CRCNE00003740:CRCNE00003739,H,211,220
3231,CRCNE00003741,B,4,9
3232,CRCNE00003741,B,58,63
3233,CRCNE00003744:CRCNE00003743,0,37,44
3234,CRCNE00003744:CRCNE00003743,0,133,140
3235,CRCNE00003744:CRCNE00003743,G,218,223
3236,CRCNE00003746:CRCNE00003745,J,14,21
3237,CRCNE00003746:CRCNE00003745,A,25,30
3238,CRCNE00003746:CRCNE00003745,A,136,141
3239,CRCNE00003746:CRCNE00003745,K,203,208
3240,CRCNE00003746:CRCNE00003745,D,203,210
3241,CRCNE00003746:CRCNE00003745,Q,206,212
3242,CRCNE00003746:CRCNE00003745,B,212,217
3243,CRCNE00003748,B,33,38
3244,CRCNE00003748,K,149,154
3245,CRCNE00003748,A,180,185
3246,CRCNE00003750,A,129,134
3247,CRCNE00003750,U,130,136
3248,CRCNE00003750,B,154,159
3249,CRCNE00003750,A,157,162
3250,CRCNE00003751,K,5,10
3251,CRCNE00003753,7,31,38
3252,CRCNE00003753,O,35,40
3253,CRCNE00003753,G,42,47
3254,CRCNE00003753,G,52,57
3255,CRCNE00003753,G,82,87
3256,CRCNE00003753,B,243,248
3257,CRCNE00003754,M,10,16
3258,CRCNE00003757:CRCNE00003756:CRCNE00003755,G,222,227
3259,CRCNE00003757:CRCNE00003756:CRCNE00003755,E,308,314
3260,CRCNE00003757:CRCNE00003756:CRCNE00003755,T,321,327
3261,CRCNE00003757:CRCNE00003756:CRCNE00003755,B,519,524
3262,CRCNE00003759,G,25,30
3263,CRCNE00003759,B,82,87
3264,CRCNE00003761,5,17,23
3265,CRCNE00003761,0,126,133
3266,CRCNE00003761,G,169,174
3267,CRCNE00003761,0,283,290
3268,CRCNE00003763:CRCNE00003762,G,32,37
3269,CRCNE00003763:CRCNE00003762,B,200,205
3270,CRCNE00003764,P,12,19
3271,CRCNE00003764,B,34,39
3272,CRCNE00003764,O,64,69
3273,CRCNE00003764,B,91,96
3274,CRCNE00003764,0,191,198
3275,CRCNE00003767:CRCNE00003766:CRCNE00003765:CRCNE00003704,J,20,27
3276,CRCNE00003767:CRCNE00003766:CRCNE00003765:CRCNE00003704,B,72,77
3277,CRCNE00003767:CRCNE00003766:CRCNE00003765:CRCNE00003704,0,140,147
3278,CRCNE00003767:CRCNE00003766:CRCNE00003765:CRCNE00003704,B,171,176
3279,CRCNE00003767:CRCNE00003766:CRCNE00003765:CRCNE00003704,B,292,297
3280,CRCNE00003768,C,45,52
3281,CRCNE00003768,G,75,80
3282,CRCNE00003769,0,4,11
3283,CRCNE00003769,A,22,27
3284,CRCNE00003769,I,31,38
3285,CRCNE00003769,5,41,47
3286,CRCNE00003769,H,42,51
3287,CRCNE00003769,G,44,49
3288,CRCNE00003769,G,48,53
3289,CRCNE00003769,B,122,127
3290,CRCNE00003770,0,17,24
3291,CRCNE00003770,G,92,97
3292,CRCNE00003774:CRCNE00003773:CRCNE00003772,2,186,193
3293,CRCNE00003774:CRCNE00003773:CRCNE00003772,A,201,206
3294,CRCNE00003774:CRCNE00003773:CRCNE00003772,2,220,227
3295,CRCNE00003774:CRCNE00003773:CRCNE00003772,2,259,266
3296,CRCNE00003775,B,44,49
3297,CRCNE00003775,2,94,101
3298,CRCNE00003775,2,155,162
3299,CRCNE00003778:CRCNE00003777:CRCNE00003776,G,23,28
3300,CRCNE00003778:CRCNE00003777:CRCNE00003776,C,62,69
3301,CRCNE00003778:CRCNE00003777:CRCNE00003776,I,218,225
3302,CRCNE00003778:CRCNE00003777:CRCNE00003776,B,310,315
3303,CRCNE00003778:CRCNE00003777:CRCNE00003776,3,445,451
3304,CRCNE00003779,G,22,27
3305,CRCNE00003783:CRCNE00003782:CRCNE00003781:CRCNE00003780,B,160,165
3306,CRCNE00003784,O,65,70
3307,CRCNE00003785,0,225,232
3308,CRCNE00003786,I,20,27
3309,CRCNE00003786,0,31,38
3310,CRCNE00003787,B,56,61
3311,CRCNE00003788,M,43,49
3312,CRCNE00003788,O,57,62
3313,CRCNE00003788,0,112,119
3314,CRCNE00003789,A,63,68
3315,CRCNE00003789,K,98,103
3316,CRCNE00003793:CRCNE00003792:CRCNE00003791,5,73,79
3317,CRCNE00003793:CRCNE00003792:CRCNE00003791,Q,155,161
3318,CRCNE00003793:CRCNE00003792:CRCNE00003791,Q,242,248
3319,CRCNE00003793:CRCNE00003792:CRCNE00003791,5,256,262
3320,CRCNE00003793:CRCNE00003792:CRCNE00003791,B,381,386
3321,CRCNE00003793:CRCNE00003792:CRCNE00003791,G,542,547
3322,CRCNE00003796:CRCNE00003795,A,19,24
3323,CRCNE00003796:CRCNE00003795,5,78,84
3324,CRCNE00003796:CRCNE00003795,B,193,198
3325,CRCNE00003797,5,17,23
3326,CRCNE00003797,0,84,91
3327,CRCNE00003797,O,90,95
3328,CRCNE00003799:CRCNE00003798,I,234,241
3329,CRCNE00003800,I,22,29
3330,CRCNE00003802:CRCNE00003801,O,23,28
3331,CRCNE00003802:CRCNE00003801,Q,57,63
3332,CRCNE00003802:CRCNE00003801,5,240,246
3333,CRCNE00003802:CRCNE00003801,K,307,312
3334,CRCNE00003802:CRCNE00003801,A,316,321
3335,CRCNE00003802:CRCNE00003801,3,364,370
3336,CRCNE00003805,K,16,21
3337,CRCNE00003805,K,25,30
3338,CRCNE00003807:CRCNE00003806,O,53,58
3339,CRCNE00003807:CRCNE00003806,O,90,95
3340,CRCNE00003807:CRCNE00003806,K,112,117
3341,CRCNE00003809,B,70,75
3342,CRCNE00003809,H,116,125
3343,CRCNE00003809,B,127,132
3344,CRCNE00003809,H,223,232
3345,CRCNE00003810,A,80,85
3346,CRCNE00003811,G,79,84
3347,CRCNE00003811,G,101,106
3348,CRCNE00003812,G,70,75
3349,CRCNE00003812,G,84,89
3350,CRCNE00003813,G,11,16
3351,CRCNE00003813,K,45,50
3352,CRCNE00003814,G,47,52
3353,CRCNE00003814,K,102,107
3354,CRCNE00003814,D,102,109
3355,CRCNE00003816,G,2,7
3356,CRCNE00003816,I,11,18
3357,CRCNE00003816,B,24,29
3358,CRCNE00003817,C,33,40
3359,CRCNE00003817,H,49,58
3360,CRCNE00003817,B,66,71
3361,CRCNE00003818,0,45,52
3362,CRCNE00003818,G,99,104
3363,CRCNE00003818,G,112,117
3364,CRCNE00003820:CRCNE00003819,A,273,278
3365,CRCNE00003820:CRCNE00003819,U,274,280
3366,CRCNE00003822:CRCNE00003821,0,175,182
3367,CRCNE00003823,3,29,35
3368,CRCNE00003823,5,153,159
3369,CRCNE00003824,A,22,27
3370,CRCNE00003824,7,54,61
3371,CRCNE00003824,O,117,122
3372,CRCNE00003826:CRCNE00003825,0,11,18
3373,CRCNE00003829:CRCNE00003828:CRCNE00003827,O,111,116
3374,CRCNE00003829:CRCNE00003828:CRCNE00003827,G,204,209
3375,CRCNE00003836:CRCNE00003835:CRCNE00003834:CRCNE00003833:CRCNE00003832,G,214,219
3376,CRCNE00003836:CRCNE00003835:CRCNE00003834:CRCNE00003833:CRCNE00003832,L,360,367
3377,CRCNE00003836:CRCNE00003835:CRCNE00003834:CRCNE00003833:CRCNE00003832,5,376,382
3378,CRCNE00003836:CRCNE00003835:CRCNE00003834:CRCNE00003833:CRCNE00003832,C,561,568
3379,CRCNE00003837:CRCNE00003731,O,2,7
3380,CRCNE00003837:CRCNE00003731,2,25,32
3381,CRCNE00003837:CRCNE00003731,O,121,126
3382,CRCNE00003837:CRCNE00003731,5,183,189
3383,CRCNE00003838,O,80,85
3384,CRCNE00003840:CRCNE00003690:CRCNE00003839:CRCNE00003709,0,77,84
3385,CRCNE00003840:CRCNE00003690:CRCNE00003839:CRCNE00003709,M,82,88
3386,CRCNE00003840:CRCNE00003690:CRCNE00003839:CRCNE00003709,B,290,295
3387,CRCNE00003840:CRCNE00003690:CRCNE00003839:CRCNE00003709,S,326,332
3388,CRCNE00003840:CRCNE00003690:CRCNE00003839:CRCNE00003709,0,392,399
3389,CRCNE00003840:CRCNE00003690:CRCNE00003839:CRCNE00003709,0,490,497
3390,CRCNE00003841,G,45,50
3391,CRCNE00003842,O,86,91
3392,CRCNE00003843,3,11,17
3393,CRCNE00003844,C,129,136
3394,CRCNE00003844,A,163,168
3395,CRCNE00003844,G,238,243
3396,CRCNE00003845,B,23,28
3397,CRCNE00003845,A,41,46
3398,CRCNE00003845,L,128,135
3399,CRCNE00003845,C,203,210
3400,CRCNE00003845,5,213,219
3401,CRCNE00003845,C,217,224
3402,CRCNE00003846,0,20,27
3403,CRCNE00003848:CRCNE00003847,A,3,8
3404,CRCNE00003848:CRCNE00003847,G,94,99
3405,CRCNE00003848:CRCNE00003847,G,139,144
3406,CRCNE00003849,M,26,32
3407,CRCNE00003849,G,44,49
3408,CRCNE00003849,H,46,55
3409,CRCNE00003849,5,101,107
3410,CRCNE00003851,N,132,139
3411,CRCNE00003851,2,210,217
3412,CRCNE00003853:CRCNE00003852,0,41,48
3413,CRCNE00003853:CRCNE00003852,7,42,49
3414,CRCNE00003855:CRCNE00003854,B,58,63
3415,CRCNE00003856,G,12,17
3416,CRCNE00003856,0,60,67
3417,CRCNE00003856,B,83,88
3418,CRCNE00003857,K,77,82
3419,CRCNE00003857,B,135,140
3420,CRCNE00003860,O,95,100
3421,CRCNE00003860,2,266,273
3422,CRCNE00003860,O,455,460
3423,CRCNE00003860,Q,538,544
3424,CRCNE00003861:CRCNE00003692,G,69,74
3425,CRCNE00003861:CRCNE00003692,B,79,84
3426,CRCNE00003861:CRCNE00003692,A,89,94
3427,CRCNE00003862,3,29,35
3428,CRCNE00003868:CRCNE00003867,B,61,66
3429,CRCNE00003868:CRCNE00003867,S,203,209
3430,CRCNE00003869:CRCNE00003714,0,77,84
3431,CRCNE00003871,O,10,15
3432,CRCNE00003871,U,31,37
3433,CRCNE00003872,R,19,25
3434,CRCNE00003872,H,64,73
3435,CRCNE00003872,0,67,74
3436,CRCNE00003873,B,20,25
3437,CRCNE00003875,G,7,12
3438,CRCNE00003875,H,121,130
3439,CRCNE00003877,K,92,97
3440,CRCNE00003877,R,98,104
3441,CRCNE00003878,B,34,39
3442,CRCNE00003878,5,53,59
3443,CRCNE00003878,0,59,66
3444,CRCNE00003878,O,72,77
3445,CRCNE00003880:CRCNE00003879,R,41,47
3446,CRCNE00003880:CRCNE00003879,0,66,73
3447,CRCNE00003880:CRCNE00003879,2,257,264
3448,CRCNE00003880:CRCNE00003879,A,265,270
3449,CRCNE00003880:CRCNE00003879,G,290,295
3450,CRCNE00003880:CRCNE00003879,H,459,468
3451,CRCNE00003880:CRCNE00003879,0,526,533
3452,CRCNE00003881,B,161,166
3453,CRCNE00003882,U,48,54
3454,CRCNE00003882,K,116,121
3455,CRCNE00003882,D,116,123
3456,CRCNE00003883,A,43,48
3457,CRCNE00003883,B,104,109
3458,CRCNE00003886,5,10,16
3459,CRCNE00003886,2,31,38
3460,CRCNE00003886,0,56,63
3461,CRCNE00003886,0,90,97
3462,CRCNE00003886,G,109,114
3463,CRCNE00003886,I,113,120
3464,CRCNE00003888:CRCNE00003887,O,114,119
3465,CRCNE00003890:CRCNE00003889,H,14,23
3466,CRCNE00003890:CRCNE00003889,5,17,23
3467,CRCNE00003890:CRCNE00003889,Q,100,106
3468,CRCNE00003893,O,146,151
3469,CRCNE00003893,M,229,235
3470,CRCNE00003894,J,38,45
3471,CRCNE00003894,2,61,68
3472,CRCNE00003894,U,86,92
3473,CRCNE00003895,K,19,24
3474,CRCNE00003895,D,19,26
3475,CRCNE00003898:CRCNE00003897:CRCNE00003896,B,52,57
3476,CRCNE00003898:CRCNE00003897:CRCNE00003896,0,90,97
3477,CRCNE00003898:CRCNE00003897:CRCNE00003896,A,130,135
3478,CRCNE00003898:CRCNE00003897:CRCNE00003896,3,277,283
3479,CRCNE00003898:CRCNE00003897:CRCNE00003896,O,288,293
3480,CRCNE00003898:CRCNE00003897:CRCNE00003896,T,307,313
3481,CRCNE00003898:CRCNE00003897:CRCNE00003896,B,384,389
3482,CRCNE00003898:CRCNE00003897:CRCNE00003896,2,391,398
3483,CRCNE00003898:CRCNE00003897:CRCNE00003896,A,475,480
3484,CRCNE00003898:CRCNE00003897:CRCNE00003896,G,520,525
3485,CRCNE00003898:CRCNE00003897:CRCNE00003896,U,558,564
3486,CRCNE00003900,S,95,101
3487,CRCNE00003901,B,41,46
3488,CRCNE00003901,B,78,83
3489,CRCNE00003901,G,116,121
3490,CRCNE00003902,5,52,58
3491,CRCNE00003902,G,55,60
3492,CRCNE00003905:CRCNE00003904,B,121,126
3493,CRCNE00003905:CRCNE00003904,E,176,182
3494,CRCNE00003906,B,50,55
3495,CRCNE00003906,3,73,79
3496,CRCNE00003906,B,101,106
3497,CRCNE00003909,B,36,41
3498,CRCNE00003909,2,133,140
3499,CRCNE00003909,B,195,200
3500,CRCNE00003912:CRCNE00003911:CRCNE00003910,G,23,28
3501,CRCNE00003912:CRCNE00003911:CRCNE00003910,Q,55,61
3502,CRCNE00003912:CRCNE00003911:CRCNE00003910,B,247,252
3503,CRCNE00003914:CRCNE00003913,B,208,213
3504,CRCNE00003915,0,43,50
3505,CRCNE00003915,B,54,59
3506,CRCNE00003915,5,69,75
3507,CRCNE00003918:CRCNE00003917,G,52,57
3508,CRCNE00003918:CRCNE00003917,U,111,117
3509,CRCNE00003918:CRCNE00003917,G,293,298
3510,CRCNE00003919:CRCNE00003697,G,54,59
3511,CRCNE00003919:CRCNE00003697,0,150,157
3512,CRCNE00003919:CRCNE00003697,A,196,201
3513,CRCNE00003920:CRCNE00003794,0,35,42
3514,CRCNE00003920:CRCNE00003794,0,78,85
3515,CRCNE00003920:CRCNE00003794,B,95,100
3516,CRCNE00003920:CRCNE00003794,5,115,121
3517,CRCNE00003920:CRCNE00003794,0,200,207
3518,CRCNE00003921,O,1,6
3519,CRCNE00003922:CRCNE00003865:CRCNE00003864,I,240,247
3520,CRCNE00003922:CRCNE00003865:CRCNE00003864,I,258,265
3521,CRCNE00003924,O,19,24
3522,CRCNE00003926:CRCNE00003925:CRCNE00003720,3,62,68
3523,CRCNE00003926:CRCNE00003925:CRCNE00003720,O,89,94
3524,CRCNE00003926:CRCNE00003925:CRCNE00003720,3,91,97
3525,CRCNE00003926:CRCNE00003925:CRCNE00003720,5,202,208
3526,CRCNE00003927,I,35,42
3527,CRCNE00003928,O,1,6
3528,CRCNE00003929,B,78,83
3529,CRCNE00003929,A,81,86
3530,CRCNE00003929,A,100,105
3531,CRCNE00003929,B,155,160
3532,CRCNE00003929,G,196,201
3533,CRCNE00003931:CRCNE00003930,B,156,161
3534,CRCNE00003931:CRCNE00003930,O,213,218
3535,CRCNE00003932,G,41,46
3536,CRCNE00003932,G,167,172
3537,CRCNE00003932,G,317,322
3538,CRCNE00003933,B,58,63
3539,CRCNE00003933,A,86,91
3540,CRCNE00003938:CRCNE00003937:CRCNE00003936:CRCNE00003935:CRCNE00003934,K,42,47
3541,CRCNE00003938:CRCNE00003937:CRCNE00003936:CRCNE00003935:CRCNE00003934,S,121,127
3542,CRCNE00003938:CRCNE00003937:CRCNE00003936:CRCNE00003935:CRCNE00003934,B,200,205
3543,CRCNE00003938:CRCNE00003937:CRCNE00003936:CRCNE00003935:CRCNE00003934,S,450,456
3544,CRCNE00003938:CRCNE00003937:CRCNE00003936:CRCNE00003935:CRCNE00003934,T,481,487
3545,CRCNE00003938:CRCNE00003937:CRCNE00003936:CRCNE00003935:CRCNE00003934,0,675,682
3546,CRCNE00003938:CRCNE00003937:CRCNE00003936:CRCNE00003935:CRCNE00003934,0,719,726
3547,CRCNE00003939,B,22,27
3548,CRCNE00003939,G,71,76
3549,CRCNE00003939,H,103,112
3550,CRCNE00003939,B,123,128
3551,CRCNE00003941:CRCNE00003940,0,15,22
3552,CRCNE00003941:CRCNE00003940,2,22,29
3553,CRCNE00003941:CRCNE00003940,2,40,47
3554,CRCNE00003941:CRCNE00003940,0,298,305
3555,CRCNE00003941:CRCNE00003940,G,329,334
3556,CRCNE00003941:CRCNE00003940,H,331,340
3557,CRCNE00003942,B,92,97
3558,CRCNE00003944,H,36,45
3559,CRCNE00003944,G,156,161
3560,CRCNE00003944,5,212,218
3561,CRCNE00003947:CRCNE00003946:CRCNE00003945,R,117,123
3562,CRCNE00003947:CRCNE00003946:CRCNE00003945,2,222,229
3563,CRCNE00003947:CRCNE00003946:CRCNE00003945,5,233,239
3564,CRCNE00003947:CRCNE00003946:CRCNE00003945,O,268,273
3565,CRCNE00003947:CRCNE00003946:CRCNE00003945,B,325,330
3566,CRCNE00003947:CRCNE00003946:CRCNE00003945,G,367,372
3567,CRCNE00003947:CRCNE00003946:CRCNE00003945,7,369,376
3568,CRCNE00003947:CRCNE00003946:CRCNE00003945,S,427,433
3569,CRCNE00003947:CRCNE00003946:CRCNE00003945,O,488,493
3570,CRCNE00003947:CRCNE00003946:CRCNE00003945,S,492,498
3571,CRCNE00003947:CRCNE00003946:CRCNE00003945,B,516,521
3572,CRCNE00003949,G,44,49
3573,CRCNE00003949,B,192,197
3574,CRCNE00003949,O,215,220
3575,CRCNE00003949,5,264,270
3576,CRCNE00003951,O,20,25
3577,CRCNE00003951,B,39,44
3578,CRCNE00003951,0,41,48
3579,CRCNE00003954:CRCNE00003953,G,52,57
3580,CRCNE00003954:CRCNE00003953,B,142,147
3581,CRCNE00003954:CRCNE00003953,G,214,219
3582,CRCNE00003954:CRCNE00003953,A,223,228
3583,CRCNE00003954:CRCNE00003953,0,271,278
3584,CRCNE00003955,2,43,50
3585,CRCNE00003956,O,90,95
3586,CRCNE00003958,0,59,66
3587,CRCNE00003958,0,95,102
3588,CRCNE00003958,G,182,187
3589,CRCNE00003960:CRCNE00003959,B,144,149
3590,CRCNE00003960:CRCNE00003959,O,175,180
3591,CRCNE00003960:CRCNE00003959,M,381,387
3592,CRCNE00003965:CRCNE00003964:CRCNE00003963:CRCNE00003962,2,111,118
3593,CRCNE00003965:CRCNE00003964:CRCNE00003963:CRCNE00003962,A,139,144
3594,CRCNE00003965:CRCNE00003964:CRCNE00003963:CRCNE00003962,I,243,250
3595,CRCNE00003965:CRCNE00003964:CRCNE00003963:CRCNE00003962,0,274,281
3596,CRCNE00003965:CRCNE00003964:CRCNE00003963:CRCNE00003962,D,301,308
3597,CRCNE00003965:CRCNE00003964:CRCNE00003963:CRCNE00003962,K,303,308
3598,CRCNE00003965:CRCNE00003964:CRCNE00003963:CRCNE00003962,K,315,320
3599,CRCNE00003966,2,2,9
3600,CRCNE00003966,5,32,38
3601,CRCNE00003967,J,99,106
3602,CRCNE00003971:CRCNE00003970,O,128,133
3603,CRCNE00003971:CRCNE00003970,A,194,199
3604,CRCNE00003971:CRCNE00003970,A,216,221
3605,CRCNE00003972,Q,33,39
3606,CRCNE00003972,A,50,55
3607,CRCNE00003975,0,18,25
3608,CRCNE00003976,S,7,13
3609,CRCNE00003976,Q,115,121
3610,CRCNE00003978:CRCNE00003977,I,7,14
3611,CRCNE00003978:CRCNE00003977,S,262,268
3612,CRCNE00003978:CRCNE00003977,O,336,341
3613,CRCNE00003979,U,53,59
3614,CRCNE00003979,A,55,60
3615,CRCNE00003980,2,82,89
3616,CRCNE00003980,E,158,164
3617,CRCNE00003981,0,68,75
3618,CRCNE00003984:CRCNE00004035:CRCNE00003983,K,171,176
3619,CRCNE00003985,2,29,36
3620,CRCNE00003987,2,24,31
3621,CRCNE00003987,G,44,49
3622,CRCNE00003987,J,71,78
3623,CRCNE00003991:CRCNE00003990,C,9,16
3624,CRCNE00003991:CRCNE00003990,B,28,33
3625,CRCNE00003991:CRCNE00003990,D,59,66
3626,CRCNE00003991:CRCNE00003990,K,61,66
3627,CRCNE00003991:CRCNE00003990,A,230,235
3628,CRCNE00003993,B,33,38
3629,CRCNE00003998:CRCNE00003997:CRCNE00003996,3,21,27
3630,CRCNE00003998:CRCNE00003997:CRCNE00003996,U,82,88
3631,CRCNE00003998:CRCNE00003997:CRCNE00003996,K,138,143
3632,CRCNE00003998:CRCNE00003997:CRCNE00003996,D,138,145
3633,CRCNE00003998:CRCNE00003997:CRCNE00003996,A,363,368
3634,CRCNE00003999,K,32,37
3635,CRCNE00003999,G,38,43
3636,CRCNE00003999,3,61,67
3637,CRCNE00003999,A,123,128
3638,CRCNE00003999,H,136,145
3639,CRCNE00003999,G,142,147
3640,CRCNE00003999,G,165,170
3641,CRCNE00003999,B,196,201
3642,CRCNE00004000,B,55,60
3643,CRCNE00004002,H,17,26
3644,CRCNE00004002,G,23,28
3645,CRCNE00004002,S,62,68
3646,CRCNE00004003,B,11,16
3647,CRCNE00004003,B,31,36
3648,CRCNE00004003,0,110,117
3649,CRCNE00004003,7,111,118
3650,CRCNE00004009,I,245,252
3651,CRCNE00004009,C,299,306
3652,CRCNE00004009,G,365,370
3653,CRCNE00004011,J,3,10
3654,CRCNE00004011,I,29,36
3655,CRCNE00004012,S,28,34
3656,CRCNE00004013,B,1,6
3657,CRCNE00004015,F,11,16
3658,CRCNE00004015,F,17,22
3659,CRCNE00004022:CRCNE00004019,G,19,24
3660,CRCNE00004022:CRCNE00004019,T,33,39
3661,CRCNE00004029:CRCNE00003943,A,81,86
3662,CRCNE00004029:CRCNE00003943,5,187,193
3663,CRCNE00004029:CRCNE00003943,O,219,224
3664,CRCNE00004029:CRCNE00003943,0,250,257
3665,CRCNE00004032:CRCNE00004031:CRCNE00003952,3,62,68
3666,CRCNE00004032:CRCNE00004031:CRCNE00003952,O,130,135
3667,CRCNE00004032:CRCNE00004031:CRCNE00003952,O,483,488
3668,CRCNE00004032:CRCNE00004031:CRCNE00003952,B,607,612
3669,CRCNE00004032:CRCNE00004031:CRCNE00003952,A,621,626
3670,CRCNE00004032:CRCNE00004031:CRCNE00003952,B,636,641
3671,CRCNE00004033:CRCNE00004016,O,51,56
3672,CRCNE00004037:CRCNE00003961,U,22,28
3673,CRCNE00004037:CRCNE00003961,G,180,185
3674,CRCNE00004039:CRCNE00003992,2,7,14
3675,CRCNE00004039:CRCNE00003992,3,102,108
3676,CRCNE00004039:CRCNE00003992,5,153,159
3677,CRCNE00004044:CRCNE00004082:CRCNE00004083,G,65,70
3678,CRCNE00004044:CRCNE00004082:CRCNE00004083,Q,102,108
3679,CRCNE00004044:CRCNE00004082:CRCNE00004083,J,154,161
3680,CRCNE00004044:CRCNE00004082:CRCNE00004083,O,224,229
3681,CRCNE00004053,G,12,17
3682,CRCNE00004055,S,51,57
3683,CRCNE00004058,G,50,55
3684,CRCNE00004058,S,64,70
3685,CRCNE00004058,Q,150,156
3686,CRCNE00004079,B,118,123
3687,CRCNE00004080,K,53,58
3688,CRCNE00004081,G,101,106
3689,CRCNE00004081,O,143,148
3690,CRCNE00004084:CRCNE00004203,G,17,22
3691,CRCNE00004084:CRCNE00004203,O,42,47
3692,CRCNE00004084:CRCNE00004203,G,63,68
3693,CRCNE00004084:CRCNE00004203,I,152,159
3694,CRCNE00004084:CRCNE00004203,G,163,168
3695,CRCNE00004085:CRCNE00004086,K,174,179
3696,CRCNE00004085:CRCNE00004086,O,189,194
3697,CRCNE00004087,G,46,51
3698,CRCNE00004088:CRCNE00004089:CRCNE00004090,T,193,199
3699,CRCNE00004091,K,8,13
3700,CRCNE00004092:CRCNE00004093,G,55,60
3701,CRCNE00004092:CRCNE00004093,7,72,79
3702,CRCNE00004092:CRCNE00004093,7,251,258
3703,CRCNE00004094,U,43,49
3704,CRCNE00004094,G,52,57
3705,CRCNE00004096,2,13,20
3706,CRCNE00004098,G,26,31
3707,CRCNE00004098,5,28,34
3708,CRCNE00004098,G,37,42
3709,CRCNE00004099,B,18,23
3710,CRCNE00004099,T,42,48
3711,CRCNE00004099,O,60,65
3712,CRCNE00004099,C,92,99
3713,CRCNE00004103,K,25,30
3714,CRCNE00004103,D,25,32
3715,CRCNE00004103,O,33,38
3716,CRCNE00004103,7,35,42
3717,CRCNE00004109,U,29,35
3718,CRCNE00004109,B,37,42
3719,CRCNE00004109,B,46,51
3720,CRCNE00004110,A,18,23
3721,CRCNE00004110,B,38,43
3722,CRCNE00004110,S,132,138
3723,CRCNE00004110,A,139,144
3724,CRCNE00004110,B,151,156
3725,CRCNE00004110,G,162,167
3726,CRCNE00004111,7,47,54
3727,CRCNE00004112,0,105,112
3728,CRCNE00004116,7,55,62
3729,CRCNE00004118,A,25,30
3730,CRCNE00004118,G,121,126
3731,CRCNE00004118,E,133,139
3732,CRCNE00004119,I,61,68
3733,CRCNE00004120,5,76,82
3734,CRCNE00004120,A,83,88
3735,CRCNE00004121,I,40,47
3736,CRCNE00004121,I,48,55
3737,CRCNE00004122,B,24,29
